,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,lon,lat,conv_rate,conv_angle,trench_velocity,trench_velocity_angle,arc_length,trench_azimuth_angle,subducting_pid,trench_pid,age,lon_fix,lat_fix,fix_age_polarity,near_distance,conv_angle_polarity
86,86,86,86,86,-88.37973247918136,11.162167357731851,8.105744312986333,-3.006313477594317,-0.9207228855388754,-58.5734806239612,0.0562500267029172,40.31513485510714,909.0,2000.0,23.028942108154297,271.47208652251607,11.07644197049184,0.0,3307865.8174329493,0.0
87,87,87,87,87,-86.72924472960234,9.999600071985796,8.35157360671338,4.779779116130097,-1.1295573638541982,-38.06614337137452,0.0569231767097234,32.7919792216438,909.0,2000.0,23.66888427734375,273.1471823988863,9.905093400585011,0.0,40030173.59204114,0.0
88,88,88,88,88,-85.01316745734134,8.93491979077883,8.575014250136581,6.433374341889154,-1.3731749041515524,-28.869407562059163,0.0567520603630782,31.27231898936457,909.0,2000.0,19.291948318481445,274.86874986727395,8.838832771363856,0.0,40030173.59204114,0.0
89,89,89,89,89,-83.28746879733669,7.892895075843683,8.787285678884684,6.2773327008982855,-1.632631840919001,-23.95914154859529,0.0567520610171504,31.521493755375968,909.0,2000.0,14.713061332702637,276.59391608490563,7.797063240448395,0.0,538293.9140995656,0.0
90,90,90,90,90,-78.53503345638993,6.788709368493712,6.317034933681028,23.726551086999507,-1.268672162532016,-49.65988550944149,0.0566733401968624,55.34770495757396,911.0,2031.0,12.049287796020508,281.2787603542688,6.724781814844342,0.0,40030173.59204114,0.0
91,91,91,91,91,-77.92940923553783,4.962027747557043,7.05132100577462,-27.116526345075584,1.1554405692725946,-125.22692628861762,0.0536893321900258,105.4370483832734,911.0,2031.0,11.378337860107422,281.8530363921781,4.991941450690667,0.0,2449642.7531010113,0.0
92,92,92,92,92,-78.5104828436563,4.003511256459101,7.494390172336912,-56.04844637696531,1.4054878505894015,-169.51144418245457,0.0463169519233379,135.40305349378036,911.0,201.0,12.2845458984375,281.33124282479207,4.0835541832715565,0.0,18157818.003926456,0.0
93,93,93,93,93,-79.76271682065291,2.4473410351443583,7.606527719709058,-45.570292953747256,1.386495291187618,-159.76419590708386,0.0531610664684014,125.8299097489238,911.0,201.0,12.953455924987791,280.0548154067348,2.513143630456552,0.0,2802670.365403531,0.0
94,94,94,94,94,-80.74748636358626,0.7154292621066968,7.738401791438504,-29.73482700410136,1.3667413945340674,-144.30600042416873,0.0536941181024792,110.75968090086998,911.0,201.0,13.40550136566162,279.04226009617963,0.7552734952761834,0.0,2946218.283629885,0.0
95,95,95,95,95,-81.40603624892226,-1.167564876665733,7.876752623234304,-13.229889438859969,1.3486553331181892,-127.74788920911044,0.0495332316727938,94.79312144014249,911.0,201.0,20.69116973876953,278.3698745684054,-1.1581694377872498,0.0,19584164.495977398,0.0
96,96,96,96,96,-81.65779960143773,-3.154073399181438,8.023297174276932,-17.233580065075532,1.3328347182965423,-131.23381707499573,0.0540851983366542,99.10028842930996,911.0,201.0,27.72289276123047,278.1198707143408,-3.1362875558160184,0.0,19326757.785856906,0.0
